ID,Protein Name,host.sim,deg.sim,GO ID,GO Terms,Domain ID,Domain Name,domain.sim,Druggable,Predict Score
tr|U6L9P6|U6L9P6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9Q1|U6L9Q1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9Q3|U6L9Q3_EIMTE,"Guanylate binding protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9Q4|U6L9Q4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9Q8|U6L9Q8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9Q9|U6L9Q9_EIMTE,"Protein phosphatase 2C, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9R2|U6L9R2_EIMTE,MORN repeat-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9R3|U6L9R3_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9R6|U6L9R6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9R9|U6L9R9_EIMTE,"Nuclear cap binding protein, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9S2|U6L9S2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9S3|U6L9S3_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9S7|U6L9S7_EIMTE,"Transcriptional co-activator ADA2-A, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9T1|U6L9T1_EIMTE,"p97 protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9T2|U6L9T2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9T5|U6L9T5_EIMTE,"PIK3R4 kinase-related protein, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9T6|U6L9T6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9T9|U6L9T9_EIMTE,"Nucleotide-binding protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9U6|U6L9U6_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9V1|U6L9V1_EIMTE,Methyltransferase domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9V3|U6L9V3_EIMTE,SUI1 domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9V6|U6L9V6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9W0|U6L9W0_EIMTE,"Phosphatidylinositol N-acetylglucosaminyltransferase subunit, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9W1|U6L9W1_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9W4|U6L9W4_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9W5|U6L9W5_EIMTE,"Transporter, major facilitator family domain containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9W9|U6L9W9_EIMTE,"Ubiquitin fusion degradation domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9X0|U6L9X0_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9X4|U6L9X4_EIMTE,"Lipoyl synthase, chloroplastic, related' EC_number (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9X5|U6L9X5_EIMTE,"Fe-S cluster assembly protein DRE2, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9X9|U6L9X9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9Y2|U6L9Y2_EIMTE,Cyclic nucleotide-binding domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9Y4|U6L9Y4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9Y9|U6L9Y9_EIMTE,Formate/nitrite transporter,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9Z3|U6L9Z3_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9Z5|U6L9Z5_EIMTE,START domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6L9Z8|U6L9Z8_EIMTE,Ribosome-binding factor A,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA00|U6LA00_EIMTE,"WD domain, G-beta repeat-containing protein, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA02|U6LA02_EIMTE,"Conserved Plasmodium membrane protein, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA06|U6LA06_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA07|U6LA07_EIMTE,C3H1-type domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA11|U6LA11_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA15|U6LA15_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA19|U6LA19_EIMTE,"Zinc carboxypeptidase, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA24|U6LA24_EIMTE,Protein kinase domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA29|U6LA29_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA33|U6LA33_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA36|U6LA36_EIMTE,DUF4200 domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA38|U6LA38_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA41|U6LA41_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA45|U6LA45_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA48|U6LA48_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA52|U6LA52_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA53|U6LA53_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA56|U6LA56_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA60|U6LA60_EIMTE,"CHCH domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA61|U6LA61_EIMTE,"SNF7 protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA66|U6LA66_EIMTE,Nuclear speckle splicing regulatory protein 1 N-terminal domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA70|U6LA70_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA71|U6LA71_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA75|U6LA75_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA80|U6LA80_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA81|U6LA81_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA89|U6LA89_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA90|U6LA90_EIMTE,Aminopeptidase N-like N-terminal domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA93|U6LA93_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA95|U6LA95_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LA96|U6LA96_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAA0|U6LAA0_EIMTE,Sel1 repeat-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAA1|U6LAA1_EIMTE,"Histone-lysine N-methyltransferase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAA5|U6LAA5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAA6|U6LAA6_EIMTE,MMS19 nucleotide excision repair protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAB0|U6LAB0_EIMTE,Ras family domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAB1|U6LAB1_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAB5|U6LAB5_EIMTE,"26S proteasome subunit RPN2a, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAB6|U6LAB6_EIMTE,"Granule-bound starch synthase WX-TsB protein,related, related (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAB9|U6LAB9_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAC3|U6LAC3_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAC4|U6LAC4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAC8|U6LAC8_EIMTE,"Ras family domain-containing protein, putative",0.0,57.6,GO:0005525,GTP binding (molecular_function),PF00071.25;PF08477.16;PF00025.24;PF00009.30;PF03193.19;PF03193.19;PF01926.26;PF04670.15;PF13191.9,Ras;Roc;Arf;GTP_EFTU;RsgA_GTPase;RsgA_GTPase;MMR_HSR1;Gtr1_RagA;AAA_16,0.0,Negative,0.2932200040383664
tr|U6LAD3|U6LAD3_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAD4|U6LAD4_EIMTE,RAP domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAD7|U6LAD7_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAD9|U6LAD9_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAE1|U6LAE1_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAE5|U6LAE5_EIMTE,Coiled-coil domain-containing protein 12,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAE6|U6LAE6_EIMTE,"SAC3/GANP domain-containing protein, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAE9|U6LAE9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAF0|U6LAF0_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAF3|U6LAF3_EIMTE,"mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAF5|U6LAF5_EIMTE,Major facilitator superfamily (MFS) profile domain-containing protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAF7|U6LAF7_EIMTE,SAG family member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAG0|U6LAG0_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAG1|U6LAG1_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAG4|U6LAG4_EIMTE,Cytochrome b5 heme-binding domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAG5|U6LAG5_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAG8|U6LAG8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAH0|U6LAH0_EIMTE,"Regulator of chromosome condensation domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAH2|U6LAH2_EIMTE,"D-3-phosphoglycerate dehydrogenase, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAH4|U6LAH4_EIMTE,ATPase AAA-type core domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAH5|U6LAH5_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAH7|U6LAH7_EIMTE,EF hand domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAH9|U6LAH9_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAI2|U6LAI2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAI3|U6LAI3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAI6|U6LAI6_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAI7|U6LAI7_EIMTE,"DnaJ domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAJ1|U6LAJ1_EIMTE,"Pyridoxal phosphate phosphatase, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAJ2|U6LAJ2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAJ5|U6LAJ5_EIMTE,"Anaphase-promoting complex subunit 10 domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAJ7|U6LAJ7_EIMTE,Methyltransferase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAK0|U6LAK0_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAK1|U6LAK1_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAK5|U6LAK5_EIMTE,Kelch motif domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAK9|U6LAK9_EIMTE,Ribosome biogenesis protein NOP53,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAL0|U6LAL0_EIMTE,EF-hand domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAL4|U6LAL4_EIMTE,"Eukaryotic translation initiation factor 2 gamma subunit, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAL5|U6LAL5_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAM1|U6LAM1_EIMTE,"DNA-repair endonuclease subunit, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAM6|U6LAM6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAN4|U6LAN4_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAN9|U6LAN9_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAP4|U6LAP4_EIMTE,"Phosphatidylethanolamine-binding protein, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAQ0|U6LAQ0_EIMTE,"Glycogen synthase, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAQ5|U6LAQ5_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAR2|U6LAR2_EIMTE,"CorA-like Mg2+ transporter domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAR8|U6LAR8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAS4|U6LAS4_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAT1|U6LAT1_EIMTE,MIF4G-like type 2 domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAT6|U6LAT6_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAU1|U6LAU1_EIMTE,"NUDIX domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAU8|U6LAU8_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAV4|U6LAV4_EIMTE,"CAM kinase, SNF1 family, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAW1|U6LAW1_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAW7|U6LAW7_EIMTE,"Microneme protein, putative (Fragment)",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LAZ4|U6LAZ4_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB09|U6LB09_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB14|U6LB14_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB18|U6LB18_EIMTE,"Chromosome I, complete genome, related",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB22|U6LB22_EIMTE,EGF-like domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB25|U6LB25_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB27|U6LB27_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB35|U6LB35_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB39|U6LB39_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB42|U6LB42_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB45|U6LB45_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB48|U6LB48_EIMTE,Plectin,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB52|U6LB52_EIMTE,Alpha-carbonic anhydrase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB54|U6LB54_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB63|U6LB63_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB67|U6LB67_EIMTE,PPM-type phosphatase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB70|U6LB70_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB74|U6LB74_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB76|U6LB76_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB79|U6LB79_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB84|U6LB84_EIMTE,"ARID/BRIGHT DNA-binding domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB90|U6LB90_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LB95|U6LB95_EIMTE,"Thrombospondin type 1 domain-containing protein, putative",0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LBA0|U6LBA0_EIMTE,Metaxin glutathione S-transferase domain-containing protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LBA3|U6LBA3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LBA8|U6LBA8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LBB2|U6LBB2_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LBB8|U6LBB8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LBC2|U6LBC2_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LBC7|U6LBC7_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LBD8|U6LBD8_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LBE3|U6LBE3_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LBE8|U6LBE8_EIMTE,SAG family member,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LBF3|U6LBF3_EIMTE,Uncharacterized protein,0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
tr|U6LBF6|U6LBF6_EIMTE,Uncharacterized protein (Fragment),0.0,0.0,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck,uncheck
